8	137	4.0
8	138	4.0
8	139	4.0
6	140	3.0
6	141	2.5
6	142	4.0
6	143	3.5
6	144	4.0
6	145	3.5
6	146	4.0
6	147	3.5
6	148	4.0
6	149	4.0
12	150	4.5
12	151	3.5
12	152	5.0
12	153	3.5
12	154	4.0
12	155	3.5
12	156	3.5
12	157	3.0
12	158	2.5
12	159	2.5
8	160	4.0
8	161	3.5
8	162	3.0
8	163	3.0
8	164	3.5
8	165	4.5
8	166	4.5
8	167	3.5
8	168	3.5
8	169	4.0
13	170	3.5
13	171	4.0
13	172	3.5
13	173	4.0
13	174	4.5
13	175	4.5
13	176	3.5
13	177	4.5
13	178	3.5
13	179	4.5
8	180	3.0
8	181	3.5
8	182	4.0
8	183	4.0
8	184	4.5
8	185	4.0
8	186	4.0
8	187	4.0
8	188	4.0
8	189	4.0
14	190	4.0
14	191	3.0
14	192	3.0
14	193	2.5
14	194	3.5
14	195	3.5
14	196	3.0
14	197	3.5
14	198	3.5
14	199	4.0
15	200	4.0
15	201	3.0
15	202	4.0
15	203	3.5
15	204	3.0
15	205	4.5
15	206	4.0
15	207	4.5
15	208	4.0
15	209	3.5
8	210	4.0
8	211	4.0
8	212	4.0
8	213	3.5
8	214	3.5
8	215	3.5
8	216	4.0
8	217	4.0
8	218	4.0
8	219	4.0
13	220	3.0
13	221	4.0
13	222	3.0
13	223	3.5
13	224	3.5
13	225	4.5
13	226	2.5
13	227	4.0
13	228	3.0
13	229	3.0
16	230	4.0
16	231	4.5
16	232	3.0
16	233	3.0
16	234	4.0
16	235	3.0
16	127	3.5
16	236	3.0
16	237	3.5
16	238	4.5
17	74	3.5
17	239	4.0
17	72	4.5
17	240	4.0
17	241	4.0
17	242	3.5
17	243	4.0
17	244	4.0
17	77	4.5
17	245	4.5
18	246	4.0
18	247	4.0
18	248	4.0
18	249	4.0
18	250	4.5
18	251	4.5
18	252	4.0
18	253	4.0
18	254	4.5
18	255	4.0
19	256	3.5
19	257	4.0
19	258	3.5
19	259	3.5
19	260	4.0
19	261	4.0
19	262	4.5
19	263	3.5
19	264	3.5
19	265	4.0
20	266	4.0
20	267	4.0
20	268	3.5
20	269	4.5
20	270	3.5
20	271	4.0
20	272	3.0
20	273	4.5
20	274	3.5
20	275	3.5
21	276	4.5
21	277	4.5
21	278	3.5
21	279	4.0
21	280	3.5
21	281	4.5
21	282	3.0
21	283	3.5
21	284	3.5
21	285	3.5
22	286	3.5
22	287	4.0
22	288	4.0
22	289	3.0
22	290	4.0
22	291	4.5
22	292	4.0
22	293	4.0
22	294	3.5
22	295	3.5
9	296	3.0
9	297	3.5
9	298	3.0
9	299	4.5
9	300	4.0
9	301	3.5
9	302	4.0
9	303	3.5
9	46	4.5
9	304	4.0
23	305	4.0
23	306	4.0
23	307	4.0
23	308	3.5
23	309	3.5
23	310	4.0
23	311	4.5
23	312	4.0
23	313	4.5
23	314	4.0
24	315	4.5
24	316	4.5
24	317	4.0
24	318	3.5
24	319	3.5
24	320	4.5
24	321	3.5
24	322	4.0
24	323	4.5
24	324	4.5
25	325	3.5
25	326	3.0
25	327	3.0
25	328	3.0
25	42	4.0
25	329	4.5
25	330	3.0
25	331	3.0
25	332	4.0
25	333	3.5
26	334	4.5
26	335	4.0
26	336	3.0
26	337	3.5
26	338	4.5
26	339	3.0
26	340	4.0
26	341	3.5
26	342	3.0
26	343	3.0
27	344	3.0
27	345	4.0
27	346	3.0
27	347	4.0
27	348	4.0
27	349	4.5
27	350	3.0
27	351	3.5
27	352	3.5
27	353	4.0
28	354	4.0
28	355	2.5
28	356	4.5
28	357	4.5
28	358	4.5
28	359	4.0
28	360	4.5
28	361	4.0
28	362	4.5
28	363	3.5
25	364	4.0
25	365	1.5
25	366	3.5
25	367	3.0
25	368	4.0
25	369	3.0
25	370	2.5
25	371	4.0
25	372	3.5
25	373	3.0
29	374	3.5
29	375	4.0
29	376	4.5
29	377	4.0
29	378	4.0
29	379	4.0
29	380	3.5
29	381	4.5
29	382	3.5
29	383	4.0
30	384	4.0
30	385	3.5
30	386	4.0
30	387	3.0
30	388	4.0
30	389	4.0
30	390	3.0
30	391	4.0
30	392	3.0
30	393	4.0
27	394	1.5
27	376	4.5
27	395	4.0
27	378	4.0
27	379	4.0
27	383	4.0
27	396	3.5
27	381	4.5
27	380	3.5
27	397	4.0
25	398	3.5
25	399	2.5
25	400	3.0
25	401	4.0
25	402	3.5
25	403	2.5
25	404	4.0
25	405	4.5
25	406	3.0
25	407	3.5
25	408	4.0
25	409	3.0
25	410	4.0
25	411	4.0
25	412	4.0
25	413	3.5
25	414	3.5
25	415	4.0
25	416	4.0
25	417	4.0
31	418	4.5
31	419	4.0
31	420	3.5
31	421	4.0
31	422	2.0
31	423	4.5
31	424	3.5
31	425	4.0
31	426	3.5
31	427	3.0
32	428	3.5
32	429	4.0
32	430	3.5
32	431	4.5
32	432	4.0
32	433	4.0
32	434	4.0
32	435	4.5
32	436	4.5
32	437	3.5
27	438	3.5
27	439	4.0
27	440	4.0
27	441	4.0
27	442	4.0
27	443	4.0
27	444	4.0
27	445	3.5
27	446	4.0
27	447	3.5
33	448	4.0
33	449	4.5
33	450	3.5
33	22	4.0
33	451	4.0
33	452	3.5
33	453	4.0
33	454	4.0
33	455	3.0
33	456	4.0
34	457	3.0
34	458	4.0
34	459	4.0
34	460	4.0
34	130	4.5
34	461	3.5
34	462	4.0
34	463	4.0
34	464	3.5
34	465	4.0
35	466	3.5
35	467	3.5
35	468	3.5
35	469	3.5
35	470	3.5
35	471	3.5
35	472	4.0
35	473	4.5
35	474	4.0
35	475	3.5
36	476	3.5
36	477	2.5
36	478	4.0
36	479	4.0
36	480	3.5
36	481	3.5
36	482	3.5
36	483	3.5
36	484	4.0
36	485	4.0
27	486	2.5
27	487	3.5
27	488	4.0
27	489	4.0
27	490	4.0
27	491	4.0
27	492	3.5
27	156	3.5
27	493	3.0
27	494	4.0
37	495	3.0
37	496	3.5
37	497	2.0
37	498	3.5
37	499	4.5
37	500	3.5
37	501	3.0
37	502	3.5
37	503	4.0
37	504	4.5
38	505	3.5
38	506	3.0
38	229	3.0
38	507	4.0
38	508	3.0
38	509	2.5
38	510	3.0
38	393	4.0
38	228	3.0
38	511	3.5
39	458	4.0
39	512	4.0
39	513	4.0
39	514	4.0
39	515	3.5
39	131	4.5
39	516	4.0
39	133	3.5
39	517	4.5
39	139	4.0
40	518	4.0
40	519	4.5
40	520	4.0
40	521	4.0
40	522	4.0
40	523	4.5
40	524	4.0
40	525	4.0
40	406	3.0
40	526	3.5
41	527	4.0
41	528	4.0
41	529	4.5
41	530	3.5
41	531	4.5
41	532	4.0
41	533	4.5
41	534	4.0
41	535	4.0
41	536	3.5
37	537	4.0
37	538	3.5
37	539	3.5
37	540	4.0
37	541	3.5
37	542	4.5
37	543	4.0
37	544	2.5
37	545	3.5
37	546	4.0
42	200	4.0
42	207	4.5
42	201	3.0
42	202	4.0
42	205	4.5
42	203	3.5
42	206	4.0
42	547	3.5
42	208	4.0
42	548	4.5
43	549	2.5
43	550	2.5
43	551	3.0
43	552	3.5
43	553	2.5
43	554	3.0
43	555	3.5
43	556	3.5
43	557	4.0
43	558	3.5
44	559	4.0
44	201	3.0
44	202	4.0
44	205	4.5
44	206	4.0
44	209	3.5
44	560	4.0
44	207	4.5
44	204	3.0
44	561	4.0
45	562	3.5
45	563	4.0
45	2	4.0
45	564	3.5
45	565	4.5
45	9	3.5
45	566	4.0
45	567	4.0
45	568	4.0
45	569	3.5
46	570	3.0
46	571	3.5
46	572	4.0
46	573	3.5
46	574	2.5
46	575	3.0
46	576	3.0
46	577	3.5
46	578	3.0
46	579	3.0
47	580	4.5
47	581	4.5
47	582	3.5
47	583	3.5
47	584	4.0
47	585	3.5
47	586	4.0
47	587	4.0
47	588	4.0
47	589	4.5
47	590	4.0
47	591	4.0
47	592	4.0
47	593	4.0
47	594	3.5
47	595	3.5
47	596	2.5
47	597	4.0
47	598	4.0
47	599	3.5
48	600	4.0
48	601	2.0
48	602	4.5
48	603	3.0
48	604	4.0
48	605	4.0
48	606	3.5
48	607	4.5
48	608	4.0
48	609	4.0
49	610	4.0
49	611	3.0
49	612	3.5
49	613	3.5
49	614	3.5
49	615	4.5
49	616	4.0
49	617	4.0
49	618	4.0
49	619	3.0
38	620	4.0
38	621	4.0
38	622	4.0
38	623	4.0
38	624	4.0
38	625	4.0
38	626	3.5
38	627	4.0
38	628	4.0
38	629	3.5
50	630	3.5
50	631	4.0
50	632	3.5
50	633	4.5
50	634	3.5
50	635	4.5
50	636	4.0
50	344	3.0
50	637	4.0
50	638	3.0
51	611	3.0
51	639	4.0
51	612	3.5
51	613	3.5
51	640	2.5
51	641	4.5
51	615	4.5
51	616	4.0
51	642	4.0
51	619	3.0
15	643	2.0
15	644	4.0
15	645	2.5
15	646	3.5
15	647	4.5
15	648	5.0
15	649	3.0
15	650	3.5
15	651	4.5
15	652	2.0
52	630	3.5
52	653	4.5
52	344	3.0
52	637	4.0
52	353	4.0
52	352	3.5
52	350	3.0
52	654	4.5
52	655	3.5
52	351	3.5
53	656	3.5
53	657	3.5
53	222	3.0
53	229	3.0
53	658	4.0
53	659	4.0
53	660	4.0
53	225	4.5
53	661	3.0
53	662	4.0
54	663	4.0
54	664	3.0
54	665	3.0
54	666	3.5
54	667	3.5
54	668	3.5
54	669	3.5
54	670	3.5
54	671	3.0
54	672	2.5
55	673	3.5
55	674	3.5
55	675	4.0
55	676	3.5
55	677	4.0
55	678	4.0
55	679	4.0
55	680	4.0
55	681	4.0
55	682	4.5
15	683	3.5
15	684	3.0
15	685	2.5
15	686	3.0
15	687	2.5
15	688	3.5
15	689	3.5
15	690	4.0
15	691	3.0
15	692	2.5
56	241	4.0
56	693	4.0
56	694	3.0
56	695	3.5
56	696	4.5
56	243	4.0
56	697	2.5
56	242	3.5
56	698	3.5
56	699	4.0
57	700	3.0
57	701	4.0
57	702	3.0
57	703	4.0
57	704	4.0
57	705	4.5
57	706	4.0
57	707	3.0
57	708	4.0
57	709	4.0
58	710	3.5
58	711	4.0
58	712	3.5
58	713	3.5
58	714	3.5
58	715	4.5
58	716	3.5
58	717	3.0
58	718	3.0
58	719	3.5
59	720	4.0
59	721	3.5
59	722	4.0
59	723	3.5
59	724	3.0
59	725	3.0
59	726	4.0
59	727	3.5
59	728	3.5
59	729	4.5
15	730	3.0
15	731	3.0
15	732	3.0
15	733	3.5
15	734	4.0
15	735	4.0
15	736	3.0
15	737	4.0
15	738	3.0
15	739	3.0
60	740	3.5
60	741	4.0
60	742	4.0
60	743	3.0
60	744	4.0
60	745	4.0
60	746	3.0
60	747	2.5
60	748	3.5
60	749	3.5
36	750	3.5
36	751	3.5
36	752	4.0
36	753	3.0
36	754	3.5
36	755	3.5
36	756	4.5
36	757	4.0
36	758	4.0
36	759	4.0
61	760	3.0
61	761	2.5
61	762	3.0
61	763	3.0
61	764	3.0
61	765	3.5
61	766	3.0
61	767	3.5
61	768	3.0
61	769	3.0
62	770	4.0
62	771	3.5
62	772	3.5
62	773	4.0
62	774	2.5
62	775	3.5
62	776	3.0
62	777	3.0
62	778	3.5
62	779	4.0
15	780	4.0
15	781	4.0
15	782	4.0
15	783	3.5
15	784	4.0
15	785	4.0
15	786	4.0
15	787	4.5
15	788	4.5
15	789	3.0
63	790	4.0
63	791	4.0
63	792	3.5
63	793	4.0
63	794	3.5
63	244	4.0
63	795	4.5
63	796	4.5
63	797	4.0
63	798	3.5
64	799	4.0
64	800	3.5
64	801	3.5
64	802	4.5
64	803	4.0
64	804	4.0
64	805	4.0
64	806	3.5
64	807	3.5
64	808	4.5
65	809	4.5
65	810	3.5
65	811	3.5
65	812	3.5
65	813	2.5
65	814	4.0
65	815	3.0
65	816	3.5
65	817	3.0
65	818	4.0
66	819	3.5
66	820	4.0
66	821	4.0
66	822	4.0
66	823	3.0
66	464	3.5
66	461	3.5
66	824	3.0
66	825	2.5
66	826	3.5
67	827	3.5
67	828	4.0
67	829	4.0
67	830	3.5
67	831	3.5
67	832	4.0
67	833	4.5
67	834	3.5
67	835	4.5
67	836	4.5
68	663	4.0
68	220	3.0
68	666	3.5
68	223	3.5
68	669	3.5
68	837	4.0
68	838	3.0
68	227	4.0
68	839	4.5
68	840	3.5
69	841	3.0
69	842	4.0
69	843	3.0
69	844	3.0
69	845	3.0
69	846	3.0
69	847	2.5
69	848	3.5
69	849	4.0
69	850	3.0
70	851	4.5
70	852	4.0
70	634	3.5
70	853	2.5
70	854	3.5
70	855	3.5
70	856	3.0
70	857	2.5
70	858	3.5
70	859	4.0
71	860	2.5
71	861	2.5
71	862	3.0
71	863	2.5
71	864	2.5
71	865	3.5
71	866	3.5
71	867	3.0
71	868	3.0
71	869	3.0
27	870	3.5
27	871	3.0
27	872	3.5
27	873	3.0
27	874	4.0
27	875	3.5
27	876	3.0
27	877	3.5
27	878	3.5
27	879	4.0
68	880	4.0
68	881	3.5
68	882	4.0
68	883	4.0
68	884	3.5
68	885	4.5
68	886	3.5
68	887	4.0
68	888	3.5
68	889	4.0
72	486	2.5
72	487	3.5
72	488	4.0
72	489	4.0
72	490	4.0
72	491	4.0
72	492	3.5
72	156	3.5
72	493	3.0
72	494	4.0
73	890	3.0
73	830	3.5
73	891	4.0
73	892	4.0
73	832	4.0
73	893	4.0
73	894	4.0
73	829	4.0
73	895	4.0
73	896	3.5
74	897	4.0
74	898	4.0
74	899	4.0
74	900	4.0
74	901	4.0
74	902	4.0
74	903	3.5
74	904	4.0
74	905	3.5
74	906	4.0
59	907	4.0
59	908	4.0
59	909	3.0
59	910	4.0
59	911	4.5
59	912	3.0
59	913	4.0
59	914	3.5
59	915	4.0
59	916	4.0
75	917	3.5
75	161	3.5
75	918	4.0
75	162	3.0
75	919	4.0
75	920	3.0
75	921	4.0
75	922	4.0
75	167	3.5
75	923	3.5
15	924	4.0
15	925	4.0
15	926	4.0
15	927	3.0
15	928	3.5
15	929	3.5
15	930	4.5
15	931	2.5
15	932	3.5
15	933	4.5
76	100	4.0
76	934	4.0
76	104	3.5
76	103	3.0
76	935	3.5
76	105	3.5
76	936	4.5
76	795	4.5
76	937	3.5
76	109	4.0
77	938	3.5
77	939	4.0
77	940	3.5
77	941	4.0
77	942	4.0
77	943	4.0
77	944	3.5
77	945	4.0
77	946	4.0
77	947	4.5
78	948	3.5
78	949	3.5
78	950	4.5
78	951	4.0
78	952	4.0
78	953	4.0
78	954	4.0
78	955	3.0
78	956	3.5
78	957	3.5
79	752	4.0
79	958	4.0
79	959	4.5
79	960	4.0
79	961	4.0
79	962	4.0
79	963	4.0
79	964	4.5
79	965	4.0
79	759	4.0
80	130	4.5
80	131	4.5
80	132	4.0
80	133	3.5
80	134	3.5
80	135	3.5
80	136	4.0
80	137	4.0
80	138	4.0
80	139	4.0
76	966	3.5
76	967	3.5
76	968	4.0
76	969	4.0
76	970	4.0
76	971	4.0
76	972	4.5
76	973	4.0
76	224	3.5
76	974	4.5
81	975	1.5
81	976	4.0
81	977	3.0
81	978	3.0
81	979	4.0
81	980	4.5
81	981	4.5
81	982	2.5
81	983	3.5
81	984	3.0
74	985	3.5
74	986	4.0
74	987	4.0
74	988	4.0
74	989	4.0
74	990	3.0
74	991	3.5
74	992	3.5
74	993	4.5
74	994	3.5
82	995	2.5
82	996	3.0
82	997	5.0
82	998	4.0
82	999	4.5
82	1000	3.0
82	1001	4.0
82	1002	3.0
82	1003	2.5
82	1004	2.0
15	1005	3.5
15	1006	3.5
15	1007	2.5
15	1008	3.0
15	1009	3.5
15	1010	3.0
15	1011	1.5
15	1012	2.5
15	1013	4.0
15	1014	4.0
83	1015	3.5
83	1016	3.5
83	1017	4.0
83	1018	4.0
83	1019	4.5
83	1020	4.0
83	1021	4.0
83	1022	3.5
83	1023	3.5
83	1024	3.5
81	1025	5.0
81	1026	4.0
81	1027	3.5
81	1028	3.5
81	1029	3.5
81	1030	2.0
81	1031	4.0
81	1032	3.5
81	1033	4.0
81	1034	3.0
84	1035	3.5
84	1036	4.5
84	1037	4.0
84	1038	3.5
84	587	4.0
84	1039	4.0
84	583	3.5
84	1040	4.5
84	588	4.0
84	1041	3.0
79	1042	3.5
79	1043	4.0
79	1044	4.0
79	1045	4.0
79	1046	3.5
79	1047	4.0
79	1048	4.0
79	1049	3.5
79	1050	3.5
79	1051	3.5
85	1052	4.5
85	1053	4.0
85	1054	3.5
85	1055	4.0
85	1056	4.0
85	1057	4.0
85	1058	4.0
85	1059	3.5
85	1060	3.5
85	1061	4.0
86	740	3.5
86	741	4.0
86	742	4.0
86	743	3.0
86	744	4.0
86	745	4.0
86	746	3.0
86	747	2.5
86	748	3.5
86	749	3.5
87	1062	4.0
87	1063	3.5
87	571	3.5
87	1064	3.5
87	386	4.0
87	577	3.5
87	1065	3.0
87	1066	3.0
87	1067	3.5
87	579	3.0
88	1068	2.5
88	1069	2.5
88	1070	3.0
88	1071	2.5
88	1072	2.0
88	1073	2.5
88	1074	3.0
88	1075	2.5
88	1076	2.5
88	1077	3.0
89	1078	3.5
89	1079	3.5
89	1080	3.5
89	1081	3.0
89	1082	4.0
89	1083	3.0
89	1084	4.0
89	1085	4.0
89	1086	3.5
89	1087	4.0
85	1088	3.0
85	1089	3.5
85	1090	2.5
85	1091	3.5
85	1092	2.5
85	1093	4.0
85	1094	3.5
85	1095	4.5
85	1096	3.5
85	1097	4.0
90	1098	3.5
90	1099	3.5
90	1100	3.5
90	1101	3.0
90	1102	3.5
90	1103	4.5
90	1104	3.5
90	1105	4.0
90	1106	3.5
90	1107	3.5
91	1108	4.0
91	1109	4.0
91	1110	4.0
91	872	3.5
91	1111	4.5
91	1112	3.5
91	1113	3.0
91	1114	4.5
91	1115	4.0
91	1116	4.0
92	1117	4.0
92	1118	3.5
92	1119	3.5
92	1120	4.0
92	1121	3.5
92	1122	4.0
92	1123	4.5
92	1124	3.5
92	1125	3.0
92	1126	4.0
89	1127	4.0
89	116	3.0
89	118	3.5
89	113	3.5
89	115	3.0
89	1128	4.5
89	1129	2.5
89	119	3.5
89	1130	3.0
89	1131	2.5
27	1132	2.5
27	1133	4.0
27	1134	4.0
27	1135	2.5
27	1136	4.0
27	1137	4.0
27	1138	3.5
27	1139	3.5
27	1140	4.0
27	1141	4.0
93	1142	4.0
93	1143	4.0
93	1144	3.5
93	1145	3.0
93	1146	4.0
93	1147	3.0
93	1148	4.5
93	1149	3.5
93	1150	4.5
93	1151	2.0
94	1152	4.5
94	1153	4.0
94	1154	3.5
94	1155	4.5
94	1156	4.0
94	1157	4.0
94	1158	4.0
94	1159	4.0
94	1160	3.0
94	1161	4.5
95	1162	4.0
95	1163	3.5
95	1164	2.5
95	1165	3.5
95	1166	4.0
95	1167	3.5
95	1168	3.5
95	1169	4.0
95	1170	3.5
95	1171	4.0
96	770	4.0
96	1172	4.0
96	1173	3.0
96	1174	4.5
96	1175	4.0
96	1176	4.0
96	1177	3.5
96	1178	4.0
96	1179	3.0
96	1180	4.0
27	1181	3.5
27	1182	3.0
27	1183	3.0
27	355	2.5
27	1184	3.5
27	363	3.5
27	1185	2.5
27	1186	3.5
27	361	4.0
27	1187	3.0
93	334	4.5
93	1188	3.5
93	336	3.0
93	338	4.5
93	342	3.0
93	339	3.0
93	340	4.0
93	1189	4.5
93	341	3.5
93	337	3.5
85	1190	4.5
85	1191	4.0
85	1192	4.0
85	1193	3.5
85	1194	4.5
85	1195	3.5
85	1196	2.0
85	1197	4.0
85	1198	4.0
85	1199	3.5
97	590	4.0
97	1200	4.5
97	598	4.0
97	1201	4.5
97	722	4.0
97	1202	4.0
97	1203	3.5
97	1204	4.0
97	1205	3.5
97	1206	4.0
98	1207	4.0
98	1208	3.0
98	1209	4.0
98	1210	4.5
98	1211	3.5
98	1212	3.5
98	1213	4.0
98	1214	3.5
98	1215	3.5
98	1216	4.5
27	1217	3.5
27	1218	3.5
27	419	4.0
27	1219	3.5
27	421	4.0
27	418	4.5
27	1220	4.0
27	423	4.5
27	424	3.5
27	1221	4.0
94	1222	4.0
94	395	4.0
94	1223	2.0
94	1224	4.0
94	1225	4.5
94	396	3.5
94	1226	3.0
94	1227	4.5
94	1228	3.5
94	397	4.0
99	1229	4.5
99	1230	3.5
99	1231	3.5
99	1232	4.0
99	1233	3.5
99	1234	4.5
99	1235	3.5
99	1080	3.5
99	1087	4.0
99	1236	3.5
100	1237	3.0
100	1238	4.0
100	1239	3.5
100	1240	3.5
100	1241	4.0
100	1242	4.0
100	1243	4.0
100	1244	4.0
100	1245	3.0
100	1246	4.0
101	1247	3.0
101	1248	3.0
101	1249	2.0
101	1250	3.5
101	1251	3.5
101	1252	3.5
101	1253	4.0
101	1254	3.5
101	1255	3.5
101	1256	3.0
27	1257	3.0
27	1258	4.0
27	1259	3.5
27	1260	3.0
27	1261	3.5
27	1262	3.0
27	1263	3.5
27	1264	3.5
27	1265	4.0
27	1266	2.5
102	1267	4.0
102	1268	4.0
102	1269	4.0
102	1270	3.0
102	1271	4.0
102	1272	3.5
102	1273	4.0
102	1274	4.0
102	1275	4.0
102	1276	4.5
103	1277	3.0
103	1278	3.0
103	772	3.5
103	1279	4.0
103	777	3.0
103	779	4.0
103	1280	4.0
103	1281	3.5
103	1282	4.5
103	774	2.5
56	881	3.5
56	883	4.0
56	882	4.0
56	1283	3.5
56	1284	3.5
56	886	3.5
56	1285	3.5
56	889	4.0
56	1286	3.0
56	1287	4.0
104	1288	3.5
104	1289	3.5
104	1290	4.0
104	1291	3.5
104	1292	4.0
104	1293	3.5
104	1294	4.0
104	1295	4.0
104	1296	4.5
104	1297	4.5
27	1298	3.5
27	1299	3.5
27	1300	3.5
27	1301	3.0
27	1302	3.5
27	1303	4.0
27	1304	3.5
27	1305	3.0
27	1306	3.0
27	1307	2.5
105	1308	3.0
105	1309	3.5
105	1310	2.0
105	1311	3.5
105	1312	3.0
105	1313	2.0
105	1314	4.0
105	1315	3.0
105	1316	3.0
105	1317	3.0
27	1318	3.5
27	1319	3.5
27	1320	3.0
27	1321	3.0
27	1322	3.5
27	1323	2.5
27	1324	3.5
27	1325	3.5
27	1326	3.5
27	1327	4.0
106	1328	3.0
106	1329	3.0
106	1330	4.0
106	1331	4.0
106	1033	4.0
106	1332	3.5
106	1333	3.5
106	1334	4.0
106	1335	4.0
106	1336	3.5
104	1337	4.0
104	527	4.0
104	1338	4.0
104	1339	4.5
104	1340	4.5
104	1341	4.5
104	1342	3.0
104	532	4.0
104	528	4.0
104	536	3.5
83	1343	4.0
83	1344	4.0
83	1345	3.5
83	1346	4.0
83	1347	4.5
83	1348	4.0
83	1349	4.5
83	1350	4.5
83	1351	4.5
83	1352	4.0
107	1353	4.0
107	1354	4.0
107	1355	4.0
107	1356	4.0
107	195	3.5
107	1357	3.0
107	1358	4.0
107	1359	4.5
107	1360	3.5
107	194	3.5
27	917	3.5
27	1361	3.0
27	1362	3.0
27	1363	4.0
27	1364	4.0
27	1365	3.5
27	1366	3.5
27	1367	3.0
27	1368	4.5
27	1369	4.0
108	1370	4.0
108	1371	3.5
108	1372	3.0
108	1373	4.0
108	1374	3.0
108	1375	2.5
108	1376	3.5
108	1377	3.5
108	1090	2.5
108	1378	3.0
109	1379	3.5
109	1380	4.0
109	1381	4.5
109	1382	4.0
109	1383	4.0
109	1384	4.0
109	1385	4.0
109	135	3.5
109	1386	4.0
109	1387	3.5
56	1388	3.5
56	1389	2.5
56	1390	2.0
56	1391	4.0
56	1392	3.5
56	1393	4.0
56	1394	3.5
56	1395	3.5
56	692	2.5
56	1396	2.5
110	1397	2.0
110	1398	4.0
110	1399	3.5
110	1400	2.5
110	1401	3.5
110	1402	4.5
110	1403	2.5
110	1404	2.5
110	1405	2.5
110	1406	3.0
45	1407	1.5
45	1408	4.0
45	1409	4.5
45	1410	4.5
45	1411	4.0
45	1412	3.5
45	1413	4.0
45	1414	4.5
45	1415	3.5
45	1416	4.5
111	1417	4.0
111	1418	3.5
111	1419	3.5
111	1420	2.0
111	717	3.0
111	1421	3.5
111	1422	3.5
111	1423	3.5
111	1424	3.5
111	1425	4.0
112	1426	3.0
112	1427	3.5
112	1428	3.5
112	1429	4.5
112	1430	4.0
112	1431	4.0
112	1432	4.0
112	1433	4.5
112	1434	3.0
112	1435	4.5
56	938	3.5
56	1436	3.5
56	1437	3.5
56	1438	4.0
56	1439	3.0
56	1440	4.0
56	1441	3.5
56	1442	4.0
56	1443	4.0
56	1444	4.0
113	1445	3.5
113	1446	4.5
113	1447	4.5
113	1408	4.0
113	1448	4.0
113	1449	3.0
113	1413	4.0
113	1450	4.0
113	1451	4.5
113	1452	4.5
114	1453	4.5
114	1454	3.0
114	1455	3.5
114	1456	4.0
114	1457	3.5
114	1458	3.0
114	1459	4.0
114	1460	3.0
114	1461	4.0
114	1462	4.0
115	1463	2.5
115	1464	3.0
115	1465	3.0
115	1466	3.5
115	1467	4.5
115	1468	3.5
115	1469	4.0
115	1470	3.0
115	1471	3.5
115	1472	3.5
116	1473	3.5
116	1039	4.0
116	1037	4.0
116	1038	3.5
116	587	4.0
116	586	4.0
116	583	3.5
116	1040	4.5
116	588	4.0
116	1474	3.5
56	922	4.0
56	917	3.5
56	1475	3.0
56	923	3.5
56	919	4.0
56	1476	3.5
56	921	4.0
56	1477	4.0
56	973	4.0
56	1478	3.5
117	1479	4.0
117	1480	3.5
117	1481	4.0
117	1482	4.0
117	1483	4.0
117	1484	4.5
117	1485	4.0
117	1486	3.0
117	1487	4.5
117	1488	4.0
118	1489	3.5
118	1490	4.5
118	1491	4.0
118	1492	2.0
118	1493	4.0
118	1494	4.0
